2011,0.6708191620859211
2012,0.678088288746649
2013,0.683229043958092
2014,0.699407637585779
2015,0.6992313021682945
2016,0.7099613398047685
2017,0.6770830218702854
2018,0.6656275072071648
2019,0.6971318546760225
