2011,0.12240703881401796
2012,0.13963976829698035
2013,0.1359605232320055
2014,0.1421561021573461
2015,0.1271156978456305
2016,0.1386180413916684
2017,0.08294405377988692
2018,0.11146593010168526
2019,0.10190718718352652
